file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\StringUtils.java,com.devsmart.android.StringUtils,"union/2[java.lang.String[],java.lang.String[]]",false,72,0,0,0,0,4,4,14,1,4,2,4,0,0,2,0,0,0,0,2,4,0,2,0,0,0,5,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\IOUtils.java,com.devsmart.android.IOUtils$ProgressBackgroundTask,"postProgress/3[int,int,java.lang.String]",false,96,0,1,0,1,2,1,10,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\IOUtils.java,com.devsmart.android.IOUtils$ProgressBackgroundTask,setProgressListener/1[com.devsmart.android.IOUtils.ProgressBackgroundTask.ProgressListener],false,92,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,onAttach/1[com.devsmart.android.ui.lifecycle.Activity],false,9,1,3,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,onDetach/0,false,11,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,onCreate/1[com.devsmart.android.ui.lifecycle.Bundle],false,13,1,3,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,onDestroy/0,false,15,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,onResume/0,false,19,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,onSaveInstanceState/1[com.devsmart.android.ui.lifecycle.Bundle],false,21,1,3,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,"onActivityResult/3[int,int,com.devsmart.android.ui.lifecycle.Intent]",false,23,1,3,3,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHook.java,com.devsmart.android.ui.lifecycle.LifecycleHook,onPause/0,false,17,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\RandomIterator.java,com.devsmart.android.RandomIterator,"createRandomIterator/2[java.util.Collection<T>,java.util.Random]",false,15,1,1,1,0,1,2,5,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\RandomIterator.java,com.devsmart.android.RandomIterator,createRandomIterator/1[java.util.Collection<T>],false,11,2,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\demo\src\com\devsmart\demo\fragment\DemoFragment.java,com.devsmart.demo.fragment.DemoFragment,onAttach/1[com.devsmart.demo.fragment.Activity],false,23,2,0,0,0,2,1,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\demo\src\com\devsmart\demo\fragment\DemoFragment.java,com.devsmart.demo.fragment.DemoFragment,"onCreateView/3[com.devsmart.demo.fragment.LayoutInflater,com.devsmart.demo.fragment.ViewGroup,com.devsmart.demo.fragment.Bundle]",false,31,5,0,0,0,1,3,11,1,2,3,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,14,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\demo\src\com\devsmart\demo\fragment\DemoFragment.java,com.devsmart.demo.fragment.DemoFragment$Anonymous1,onClick/1[com.devsmart.demo.fragment.View],false,39,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\mathutils\Quotient.java,com.devsmart.android.mathutils.Quotient,inverse/0,false,17,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\mathutils\Quotient.java,com.devsmart.android.mathutils.Quotient,"Quotient/2[int,int]",true,8,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\mathutils\Quotient.java,com.devsmart.android.mathutils.Quotient,getDoubleValue/0,false,13,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\commonsware\cwac\merge\MergeAdapter.java,com.commonsware.cwac.merge.MergeAdapter$EnabledSackAdapter,areAllItemsEnabled/0,false,460,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\commonsware\cwac\merge\MergeAdapter.java,com.commonsware.cwac.merge.MergeAdapter$EnabledSackAdapter,isEnabled/1[int],false,465,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\commonsware\cwac\merge\MergeAdapter.java,com.commonsware.cwac.merge.MergeAdapter$EnabledSackAdapter,EnabledSackAdapter/1[java.util.List<com.commonsware.cwac.merge.View>],true,455,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\EqualSpaceLayout.java,com.devsmart.android.ui.EqualSpaceLayout,setOrientation/1[int],false,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\EqualSpaceLayout.java,com.devsmart.android.ui.EqualSpaceLayout,"EqualSpaceLayout/2[com.devsmart.android.ui.Context,com.devsmart.android.ui.AttributeSet]",true,23,6,1,0,1,1,6,16,0,4,2,6,1,1,0,0,0,0,0,3,5,0,1,0,0,0,16,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\EqualSpaceLayout.java,com.devsmart.android.ui.EqualSpaceLayout,"onLayout/5[boolean,int,int,int,int]",false,112,1,0,0,0,7,6,30,0,4,5,6,0,0,1,5,0,4,0,6,14,10,2,0,0,0,27,4,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\EqualSpaceLayout.java,com.devsmart.android.ui.EqualSpaceLayout,EqualSpaceLayout/1[com.devsmart.android.ui.Context],true,18,2,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\EqualSpaceLayout.java,com.devsmart.android.ui.EqualSpaceLayout,"onMeasure/2[int,int]",false,59,1,0,0,0,10,11,41,1,11,2,11,0,0,2,7,0,2,0,6,18,2,2,0,0,0,31,4,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\EqualSpaceLayout.java,com.devsmart.android.ui.EqualSpaceLayout,initDefaults/0,false,46,1,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\demo\src\com\devsmart\demo\DemoActivity.java,com.devsmart.demo.DemoActivity$Anonymous2,onPreferenceClick/1[com.devsmart.demo.Preference],false,41,1,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\demo\src\com\devsmart\demo\DemoActivity.java,com.devsmart.demo.DemoActivity$Anonymous1,onPreferenceClick/1[com.devsmart.demo.Preference],false,29,4,1,0,1,1,3,5,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\LayoutParamsHelper.java,com.devsmart.android.ui.LayoutParamsHelper,createWrapWrap/0,false,7,1,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\LayoutParamsHelper.java,com.devsmart.android.ui.LayoutParamsHelper,createFillWrap/0,false,12,1,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\GraphicsUtils.java,com.devsmart.android.GraphicsUtils,"rotateBitmap/2[com.devsmart.android.Bitmap,int]",false,61,5,0,0,0,1,10,11,1,4,2,10,0,0,0,0,0,0,0,4,4,2,0,0,0,0,12,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\GraphicsUtils.java,com.devsmart.android.GraphicsUtils,"createScaleRect/3[com.devsmart.android.RectF,com.devsmart.android.RectF,com.devsmart.android.GraphicsUtils.ScaleType]",false,21,4,0,0,0,4,4,32,1,6,3,4,0,0,0,0,0,4,0,20,18,16,2,0,0,0,13,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\GraphicsUtils.java,com.devsmart.android.GraphicsUtils,"downsampleBitmap/2[java.io.FileDescriptor,int]",false,74,3,0,0,0,2,1,18,1,6,2,1,0,0,1,0,0,0,0,3,11,1,1,0,0,0,15,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\IOUtils.java,com.devsmart.android.IOUtils$BackgroundTask,onFinished/0,false,68,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\IOUtils.java,com.devsmart.android.IOUtils$BackgroundTask,run/0,false,72,1,2,0,2,1,2,9,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,17,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\IOUtils.java,com.devsmart.android.IOUtils$BackgroundTask,doInBackground/0,false,67,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\commonsware\cwac\loaderex\SQLiteCursorLoader.java,com.commonsware.cwac.loaderex.SQLiteCursorLoader$ReplaceTask,doInBackground/1[java.lang.Object[]],false,145,2,0,0,0,1,2,8,1,4,1,2,0,0,0,0,0,1,0,4,4,0,0,0,0,0,18,4,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\commonsware\cwac\loaderex\SQLiteCursorLoader.java,com.commonsware.cwac.loaderex.SQLiteCursorLoader$ReplaceTask,ReplaceTask/1[com.commonsware.cwac.loaderex.SQLiteCursorLoader],true,140,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\commonsware\cwac\loaderex\SQLiteCursorLoader.java,com.commonsware.cwac.loaderex.SQLiteCursorLoader$ExecSQLTask,ExecSQLTask/1[com.commonsware.cwac.loaderex.SQLiteCursorLoader],true,178,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\commonsware\cwac\loaderex\SQLiteCursorLoader.java,com.commonsware.cwac.loaderex.SQLiteCursorLoader$ExecSQLTask,doInBackground/1[java.lang.Object[]],false,183,1,0,0,0,1,2,7,1,3,1,2,0,0,0,0,0,1,0,3,3,0,0,0,0,0,15,4,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\SimplePrefsStorage.java,com.devsmart.android.SimplePrefsStorage,clear/0,false,22,1,0,0,0,1,3,5,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\SimplePrefsStorage.java,com.devsmart.android.SimplePrefsStorage,save/1[com.devsmart.android.JSONObject],false,42,2,0,0,0,1,4,5,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\SimplePrefsStorage.java,com.devsmart.android.SimplePrefsStorage,SimplePrefsStorage/1[com.devsmart.android.Context],true,18,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\SimplePrefsStorage.java,com.devsmart.android.SimplePrefsStorage,getData/0,false,29,2,0,0,0,3,3,13,1,2,0,3,0,0,0,1,1,0,1,0,3,0,2,0,0,0,12,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous2,run/0,false,201,0,3,0,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous3,onLongPress/1[com.devsmart.android.ui.MotionEvent],false,360,3,2,0,2,4,5,12,0,3,1,5,1,1,1,1,0,0,0,3,3,2,3,0,0,0,22,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous3,"onFling/4[com.devsmart.android.ui.MotionEvent,com.devsmart.android.ui.MotionEvent,float,float]",false,325,2,1,0,1,1,1,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous3,onDown/1[com.devsmart.android.ui.MotionEvent],false,319,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous3,"onScroll/4[com.devsmart.android.ui.MotionEvent,com.devsmart.android.ui.MotionEvent,float,float]",false,331,1,0,0,0,1,1,7,1,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous3,"isEventWithinView/2[com.devsmart.android.ui.MotionEvent,com.devsmart.android.ui.View]",false,374,4,2,2,0,1,7,11,1,6,2,7,0,0,0,0,0,0,0,3,6,2,0,0,0,0,13,2,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous3,onSingleTapConfirmed/1[com.devsmart.android.ui.MotionEvent],false,342,3,2,0,2,5,6,15,1,2,1,6,1,1,1,2,0,0,0,5,2,4,3,0,0,0,25,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,onDetach/0,false,27,1,1,0,1,2,2,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,"onActivityResult/3[int,int,com.devsmart.android.ui.lifecycle.Intent]",false,75,2,1,0,1,2,2,6,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,addLifecycleHook/1[com.devsmart.android.ui.lifecycle.LifecycleHook],false,14,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,onDestroy/0,false,43,1,1,0,1,2,2,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,onResume/0,false,59,1,1,0,1,2,2,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,onPause/0,false,51,1,1,0,1,2,2,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,onCreate/1[com.devsmart.android.ui.lifecycle.Bundle],false,35,2,1,0,1,2,2,6,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,onAttach/1[com.devsmart.android.ui.lifecycle.Activity],false,19,2,1,0,1,2,2,6,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\lifecycle\LifecycleHookFragment.java,com.devsmart.android.ui.lifecycle.LifecycleHookFragment,onSaveInstanceState/1[com.devsmart.android.ui.lifecycle.Bundle],false,67,2,1,0,1,2,2,6,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\activity\FragmentShellActivity.java,com.devsmart.android.activity.FragmentShellActivity,onCreate/1[com.devsmart.android.activity.Bundle],false,22,5,0,0,0,2,18,21,0,6,1,18,0,0,0,0,1,0,1,0,7,0,1,0,0,0,42,4,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\activity\FragmentShellActivity.java,com.devsmart.android.activity.FragmentShellActivity,"createIntent/4[com.devsmart.android.activity.Context,java.lang.Class<?>,com.devsmart.android.activity.Bundle,int]",false,52,4,1,1,0,1,2,7,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\activity\FragmentShellActivity.java,com.devsmart.android.activity.FragmentShellActivity,"createIntent/3[com.devsmart.android.activity.Context,java.lang.Class<?>,com.devsmart.android.activity.Bundle]",false,48,4,2,1,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\activity\FragmentShellActivity.java,com.devsmart.android.activity.FragmentShellActivity,onNavigateBack/0,false,63,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous1,onInvalidated/0,false,107,1,1,0,1,1,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
d:\repositorio_git\lab-experimentacao\LAB02\repos\DevsmartLib-Android\devsmartlib\src\com\devsmart\android\ui\HorizontalListView.java,com.devsmart.android.ui.HorizontalListView$Anonymous1,onChanged/0,false,98,0,0,0,0,1,2,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,false
